gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion,gi
3845,2475,226,1917352.5,0,18.5,0,15,0,0,227,2432.5,9876,14809,17437.5,18904.5,316,226,0,6,6,6,SL
27315,5979,12,66125.5,0,7.5,0.5,15.5,0,0,13,517,4164.5,8970,14138.5,17320,24,12,0,7,5,5,SL
213,1281,4.5,22592.5,0,4,0.5,16.5,0,0,5.5,871.5,4112,7982,13502,16726,2.5,4.5,0,2,17,17,SL
42647,25841,3.5,715.5,0,2.5,0,9,0,0,4.5,134.5,2245,5614.5,7846,8891,0,3.5,0,5,2,2,NOT
54552,64745,17,34961.5,0,10,0,15.5,0,0,18,692,6401.5,12010.5,16192,18120.5,24.5,17,0,6,10,11,SL
41585,851466,7,4747,0,4.5,0,18,0,0,8,78.5,1143,2422,7229,11095.5,9,7,0,4,16,16,NOT
3683,398678,2,40.5,0,2,0.5,16.5,0,0,3,102.5,725.5,4485.5,8743.5,14941,0,2,0,11,1,1,NOT
40173,175020,3,3176,0,2,0.5,21,0,0,4,8.5,14,55.5,181,495.5,2.5,3,0,6,5,5,NOT
7415,6678,104,1097806,0,11.5,0,15.5,0,0,105,2260.5,6099,11696.5,15777,17991.5,395,104,0,12,1,1,NOT
6777,3643,18,55481,0,10.5,0,15.5,0,0,19,818,7076,12255,16374.5,18257.5,18,18,1,5,11,11,SL
182284,374569,1,0,0.5,1,1,8.5,0,0,2,9.5,315.5,3601.5,7051,8470,0,1,0,13,1,1,NOT
11202,3845,195,1740855,0,10,0.5,15.5,0,0,196,1442.5,5570,11456.5,15036,17800.5,266.5,195,0,6,2,2,SL
1795,6237,5.5,1774,0,5,0,16,0,0,6.5,156.5,3819.5,11229.5,15354,17510,1,5.5,0,26,0,0,SL
14199,852402,9,17433,0,5,0,16.5,0,0,10,232,3788.5,8373.5,14462.5,17273.5,5,9,0,3,10,10,NOT
8667,6637,25,22073,0,13.5,0,15,0,0,26,899,7047.5,12999,16477,18244,103,25,0,26,0,0,SL
53371,53918,4.5,3702,0,3.5,0,15.5,0,0,5.5,829,5909,11632.5,15897.5,17938.5,2.5,4.5,0,5,5,5,SL
283987,51343,49.5,347007,0,10.5,0.5,16,0,0,50.5,1185,5564,11134.5,14879.5,17553,190.5,49.5,0,4,5,5,SL
4799,326198,11.5,703,0,10,0.5,18.5,0,0,12.5,332.5,3368.5,5963.5,8171,9385.5,21.5,11.5,0,26,0,0,NOT
387103,6137,36.5,75649,0,20.5,0,15.5,0,0,37.5,1132,6837,12971,16587.5,18462,583,36.5,0,26,0,0,SL
27237,27156,1.5,28,0,1.5,0.5,16.5,0,0,2.5,84.5,2061,6821,12453.5,15993,0,1.5,0,5,6,6,NOT
60,7157,333,12490058.5,0,25.5,0,14,0.5,0.5,334,5250.5,12310,16042.5,17956,19333.5,2099.5,333,1,7,4,4,SL
2542097,9439,29,320254.5,0,16,0,16.5,0,0,30,657.5,3956,6854,8877,9973.5,261,29,0,19,1,1,NOT
1445,84248,14.5,12163,0,9.5,0,15,0,0,15.5,656.5,6505.5,11866,16186.5,18091.5,20,14.5,0,5,10,10,SL
9669,4666,9.5,5635.5,0,8,0,15,0,0,10.5,845.5,7081,12487,16536,18363,2.5,9.5,0,10,1,1,SL
6455,22803,16,48630.5,0,10.5,0,15.5,0,0,17,926,6543,12144.5,16259.5,18149.5,11.5,16,0,26,0,0,SL
23583,23049,9,14703,0,6,0,15.5,0,0,10,185.5,3172.5,9379.5,14128.5,17145.5,15,9,0,3,2,2,SL
23309,57610,17.5,11654,0,11,0,15,0,0,18.5,757.5,6651,13555.5,16896.5,18531.5,61,17.5,0,3,3,4,SL
6416,5602,15.5,7185,0,11.5,0,15,0,0,16.5,514.5,6633,11934.5,16139,18181,13.5,15.5,1,7,1,1,SL
142,5395,73.5,293240.5,0,14.5,0,14.5,0,0,74.5,2080,9076.5,14531,17423.5,18897.5,314.5,73.5,1,26,0,0,SL
2305,33950,10.5,3921.5,0,8,0,18,0,0,11.5,448,3732,7026.5,8757.5,9750,14,10.5,0,4,7,7,NOT
675,3159,39.5,97981,0,18.5,0,15,0,0,40.5,1602.5,8667,14002,17242,18754.5,71,39.5,1,3,9,9,SL
6300,9978,57.5,621712.5,0,13.5,0,15.5,0,0,58.5,1370.5,6866,12707,16079.5,18054.5,222,57.5,0,9,2,2,SL
114559,174155,1,0,0,1,1,16,0,0,2,13,452.5,4044,8678,14163.5,0,1,0,3,2,2,NOT
8841,7454,64.5,236495.5,0,17,0,14.5,0,0,65.5,1734,8488.5,13650.5,17002,18691.5,199,64.5,0,5,3,3,SL
55679,7157,284.5,11884218.5,0,15.5,0.5,15,0.5,0.5,285.5,3418,7413,12455,16253,18313.5,1985,284.5,0,6,1,1,SL
1445,3426,13.5,59324,0,8,0,16,0,0,14.5,572,4287,9058,13996,17009.5,20,13.5,0,3,6,6,SL
8453,30849,42,179773,0,13,0,15,0,0,43,1239,7712,13335.5,16834.5,18465,126,42,0,10,1,1,SL
831668,177989,1,0,0,1,1,24.5,0,0,2,3,7,12.5,26,48.5,0,1,0,8,4,4,NOT
84168,25942,43.5,97697,0,12,0,15.5,0,0,44.5,1345.5,6465,12806,15963.5,18182.5,207,43.5,0,4,7,10,SL
844383,6529,2.5,59645,0,2,0,17.5,0,0,3.5,53.5,465,4081.5,7442.5,10525,0,2.5,0,6,2,4,NOT
821096,394365,3,32149,0.5,1.5,0.5,8.5,0,0,4,88,115.5,793.5,4576.5,7820.5,0.5,3,0,3,6,6,NOT
27043,43415,13.5,49202,0,9,0,17,0,0,14.5,850,4399,7365,9162.5,10367,27.5,13.5,0,3,6,6,NOT
5582,773,9,70617,0,5,0,15,0,0,10,240.5,4507,11751,15820.5,17918.5,0,9,0,3,10,10,SL
10084,9997,6,6160.5,0,4.5,0,15.5,0,0,7,557,4642.5,11280.5,15608,17878.5,2,6,0,26,0,0,SL
1559,6594,8,1603,0,7,0.5,16,0,0,9,339,3704.5,9817,14266.5,17133,23.5,8,0,10,1,1,SL
2885,8844,99.5,784323,0,12.5,0,15.5,0,0,100.5,1498.5,6938,12708.5,16452.5,18270.5,323,99.5,0,5,4,6,SL
853330,39717,1,0,0,1,1,19,0,0,2,13,133,1416,3846,7849.5,0,1,0,6,1,1,NOT
853807,820093,5.5,5244,0,4.5,0,19.5,0,0,6.5,705.5,1770,3237,7080,9065,7,5.5,0,4,1,1,NOT
9939,854785,11.5,37536,0,6,0,16,0,0,12.5,201,2906,7441,13437,16869,17.5,11.5,0,4,14,14,NOT
854503,850314,4,41609.5,0,3,0,16.5,0,0,5,641,2718,7066.5,14317.5,17221.5,0.5,4,0,4,3,3,NOT
43152,80205,2.5,465,0,2.5,0,17,0,0,3.5,212,2396.5,5781.5,8572.5,10464.5,0.5,2.5,0,4,5,5,NOT
4682,5707,27,36824.5,0,15,0.5,16,0,0,28,626,4477.5,9206,14038,17091.5,356.5,27,0,26,0,0,SL
123169,9554,20.5,22896,0,14,0,15.5,0,0,21.5,1280.5,6942,12007.5,16307,18166.5,64.5,20.5,0,3,7,7,SL
213,10580,10.5,30111,0,8,0,16,0,0,11.5,1524,7659.5,12249,16236,18208.5,7.5,10.5,0,4,17,17,SL
2932,53632,65,594345,0,14,0,15.5,0,0,66,1740,7336.5,13028.5,16530,18543.5,128,65,0,5,10,10,SL
6654,613,25,115640,0,15,0,15.5,0,0,26,1460.5,8404.5,13560,16784.5,18481,44,25,1,8,1,1,SL
8804,4893,70.5,112134.5,0,9.5,0.5,15.5,0,0,71.5,684.5,5333,11234,15168.5,17606.5,115.5,70.5,0,12,1,1,SL
5579,23193,19,27691,0,13,0,15,0,0,20,1357,7789.5,12954,16647.5,18350.5,14.5,19,0,4,22,23,SL
3554,1869,40,149319.5,0,13,0,15,0,0,41,1334,7312,13411,16837,18609.5,118,40,0,3,17,17,SL
4609,4716,249.5,2709846.5,0,19.5,0,15,0,0,250.5,2821,7585,13103.5,16241,18390,1380,249.5,0,6,1,1,SL
9088,2030,10,26289.5,0,8,0,15.5,0,0,11,1340.5,6392,11843.5,15953,18090,8,10,1,10,2,2,SL
79794,2194,8.5,4761.5,0,7.5,0.5,15.5,0,0,9.5,759.5,4540,10119,14567.5,17516,9,8.5,0,6,3,3,SL
80198,84838,8.5,41565.5,0,6.5,0,15,0,0,9.5,278,3855.5,10800,15686,17928.5,5,8.5,0,26,0,0,SL
5469,6176,49.5,239203,0,28.5,0,15,0,0,50.5,1140,7516,13804,17062.5,18726,534.5,49.5,0,7,2,2,SL
854933,3932,35.5,72823.5,0,14.5,0,15.5,0,0,36.5,1137.5,6034.5,11294.5,16089,18056.5,100,35.5,0,9,2,4,NOT
2191,8883,6.5,12767.5,0,5,0,16,0,0,7.5,269,5363.5,11383,15724.5,17879.5,4.5,6.5,0,5,5,5,SL
9202,2194,15,19954,0,12,0,15,0,0,16,1022.5,7285,13443,17027.5,18570,17,15,0,8,1,1,SL
5861,8726,42,98319.5,0,18,0,15.5,0,0,43,1548.5,7919.5,12781.5,16594.5,18432,128,42,0,2,16,17,SL
5243,25796,2,3.5,0,2,0.5,15.5,0,0,3,81,1918,8223,13517.5,16925.5,0.5,2,0,9,1,1,SL
3845,23617,195.5,1752686.5,0,10,0,15.5,0,0,196.5,1556,7516,13953,16925.5,18540.5,266.5,195.5,0,9,1,1,SL
11798,41697,1,0,0,1,1,18,0,0,2,8.5,59.5,250.5,1238,8350.5,0,1,0,6,8,8,NOT
5718,5393,33,40680,0,21,0,15,0,0,34,860.5,6846.5,12752.5,16604,18242,368,33,0,4,1,1,SL
179347,5516,29,37990.5,0.5,8.5,0.5,8,0,0,30,483,3956.5,6706.5,8533.5,9286,137,29,0,12,1,1,NOT
854220,9459,8,4060.5,0,7,0,17,0,0,9,305,3459,6583,10195,14953.5,15.5,8,0,12,1,1,NOT
933,5562,16,130971.5,0,8.5,0,15.5,0,0,17,575.5,5992,12307.5,15913,18135,15.5,16,0,8,10,11,SL
115352,2153,1,0,0,1,1,17,0,0,2,33.5,705,5615.5,11329.5,15673.5,0,1,0,3,8,8,NOT
51250,2271,15.5,6921,0,9,0,16,0,0,16.5,344.5,4624.5,10814,15216.5,17661,24,15.5,0,5,7,7,SL
853442,838771,5.5,21104,0.5,5,0.5,9,0,0,6.5,191.5,1244.5,2410.5,5902,8180,15.5,5.5,0,4,1,1,NOT
828715,826730,3,25391.5,0,2,0,22,0,0,4,24.5,130,289.5,609.5,1332.5,0.5,3,0,4,8,9,NOT
79577,25842,34.5,91553.5,0,16,0,15,0,0,35.5,1066,7600,13607.5,17124,18713.5,93,34.5,1,3,7,7,SL
780,55353,3,792.5,0,3,0,15,0,0,4,473.5,4283.5,11006,15559,17905,0.5,3,0,3,7,7,SL
6637,9147,10,974.5,0,7.5,0,15.5,0,0,11,271.5,4279,10494.5,15033,17570.5,32.5,10,0,4,1,1,SL
1969,79581,13.5,30602.5,0,9.5,0.5,15.5,0,0,14.5,1213,4976.5,11129.5,15176.5,17664,17.5,13.5,0,5,10,10,NOT
29924,30846,8,5198,0,5.5,0.5,16,0,0,9,439.5,3863,7094,11375.5,14959.5,9.5,8,0,4,6,7,SL
81493,836874,1.5,0,0,1.5,0.5,18.5,0,0,2.5,46,1038.5,4616,6597.5,8734.5,0.5,1.5,0,6,1,1,NOT
10397,7157,291.5,11909175,0,21,0,14.5,0.5,0.5,292.5,4196.5,11409.5,15451,17799,19231.5,1990.5,291.5,1,12,1,1,SL
5594,55275,59.5,1221833.5,0,12.5,0,15,0,0,60.5,1346.5,6133,12564.5,16566.5,18198.5,123,59.5,0,6,1,1,SL
7030,5426,7.5,6550.5,0,5,0,15,0,0,8.5,420,5106,11376.5,15967,18029,4.5,7.5,0,26,0,0,SL
6001,2540223,3,77.5,0,2.5,0,18,0,0,4,51.5,1447.5,4774,6930.5,8631,2,3,0,8,2,2,NOT
176282,824599,2.5,23660.5,0,2,0,20.5,0,0,3.5,9,18,41.5,137.5,345.5,1,2.5,0,26,0,0,NOT
79173,850792,7,6660,0,7,0,16.5,0,0,8,147,2418.5,8664.5,15051,17557,15.5,7,0,10,1,1,NOT
22995,4666,15.5,7296,0,10.5,0,15,0,0,16.5,504,5882,11831,16105,18154.5,22.5,15.5,0,6,5,5,SL
675,3265,89.5,450897,0,18,0,15,0,0,90.5,1682,9055,14667.5,17359,18693.5,164,89.5,0,3,9,9,SL
3845,6591,199,1742613.5,0,14,0,15,0,0,200,1902,8995,14472,17320.5,18815.5,271,199,0,10,4,4,SL
3622,8874,19,21417.5,0,13,0,15.5,0,0,20,800.5,6864.5,12262.5,16401.5,18386.5,50,19,0,7,1,1,SL
7097,7157,287.5,11887108,0,17.5,0,15,0.5,0.5,288.5,3630,10029.5,14391,17170,18894.5,1985,287.5,0,7,2,4,SL
26505,2194,15,12769,0,12.5,0,15.5,0,0,16,1613,7849,13018.5,16611,18412,13,15,0,26,0,0,SL
54413,675,27.5,95490,0,11,0,15.5,0,0,28.5,854,6535,12763,16283,18117,47.5,27.5,0,5,4,5,SL
51147,8766,40.5,135581,0,14,0,15.5,0,0,41.5,1225,7870,13499.5,16778,18389.5,53.5,40.5,0,8,1,1,SL
7390,3949,3,911,0,3,0.5,15,0,0,4,159.5,4001,11702,15900.5,17830,0,3,0,26,0,0,SL
818,6580,6,26033.5,0,4,0.5,16,0,0,7,238.5,4083,10530,14387,17072,4,6,0,10,1,1,SL
3800,3845,197.5,1741585,0,12,0,15.5,0,0,198.5,1608,7945.5,14110.5,16983,18526.5,269,197.5,0,10,1,1,SL
10226,10785,4,14751.5,0,3,0,15.5,0,0,5,97,3144.5,9771.5,14832.5,17351.5,0.5,4,0,7,1,1,SL
51755,2901,4.5,269,0,4,0,15.5,0,0,5.5,233.5,3182,9513,15001.5,17499.5,2,4.5,0,4,15,16,SL
13665,821837,1,0,0,1,1,19.5,0,0,2,26.5,57.5,170.5,566,3653,0,1,0,26,0,0,NOT
401541,9552,3,21,0,3,0.5,16,0,0,4,85,1064.5,7659,13885.5,17118.5,4.5,3,0,4,5,5,SL
1029,6241,40,100988,0,14.5,0,15,0,0,41,2113.5,9146.5,14062,17034.5,18549,104,40,0,9,2,2,SL
5156,8805,26.5,110728,0,16.5,0,15.5,0,0,27.5,1384,8251,13601.5,16868.5,18614.5,50,26.5,0,7,9,9,SL
9670,2539550,6.5,13944.5,0,5,0,8.5,0,0,7.5,139.5,2090.5,6030,8071.5,8931.5,5,6.5,0,6,3,5,NOT
851845,8934,3.5,344,0,3.5,0,16.5,0,0,4.5,960.5,4599,8656,14503,17374.5,1,3.5,0,8,1,1,NOT
4134,5189,4.5,938,0,4.5,0,16.5,0,0,5.5,576,3921,7311,12174.5,15435.5,1.5,4.5,0,7,1,1,SL
40325,379753,1,0,0,1,1,18,0,0,2,92,156,396,2363,8246,0,1,0,4,4,5,NOT
84991,338657,9,1450,0,7.5,0,15,0,0,10,242,4466,10970.5,15549,17829.5,10.5,9,1,7,2,2,SL
21,4772,13,9348,0,10,0,15,0,0,14,1200,6798,12349,16328.5,18357.5,19,13,0,26,0,0,SL
816,4914,17.5,39546,0,9.5,0,15.5,0,0,18.5,587,4945.5,11532.5,15854.5,17886.5,26.5,17.5,0,5,6,8,SL
55759,51028,7,29871,0,5.5,0,15.5,0,0,8,344.5,4574,11688.5,15915.5,17933,6,7,0,26,0,0,SL
10094,4893,80,116483,0,15.5,0,15.5,0,0,81,1404,7903.5,13169,16497.5,18266.5,145.5,80,0,10,1,1,SL
3298,29089,9.5,34842.5,0,7.5,0,15,0,0,10.5,551,6188.5,13331,16712,18143,5.5,9.5,0,7,2,2,NOT
816550,830576,1,0,0,1,1,14.5,0,0,2,5,10,13,14,22,0,1,0,4,2,2,NOT
5471,6432,18,7908.5,0,10.5,0,15.5,0,0,19,703.5,4287,10744,14616.5,17390.5,70,18,0,12,1,1,SL
1579,54769,1,0,0,1,1,9.5,0,0,2,11,772,3626.5,6026,8045,0,1,0,5,7,7,NOT
5606,842177,18,97179,0,9.5,0,18,0,0,19,547.5,4163.5,6475.5,8839,9906.5,17,18,0,9,1,1,NOT
55294,9150,72.5,279402.5,0,16,0,15,0,0,73.5,1664,8025,13382,16853,18572.5,165.5,72.5,0,3,4,4,SL
84930,80789,6.5,24712,0,3.5,0,15.5,0,0,7.5,209.5,4405,10987.5,15623.5,17769.5,4.5,6.5,0,26,0,0,SL
172373,14105,1.5,11831.5,0,1,0.5,19,0,0,2.5,8,56,120.5,334.5,978.5,0,1.5,0,4,13,14,NOT
6917,25788,10.5,23873.5,0,8.5,0,15.5,0,0,11.5,313.5,4447.5,11245.5,15831,18026.5,12.5,10.5,0,9,2,2,SL
6137,64763,35,75182,0.5,19,0.5,8,0,0,36,944.5,4519,7333.5,8697,9412.5,581.5,35,0,9,2,2,SL
4744,4291,4,586.5,0,4,0,16,0,0,5,80.5,2320.5,8894,13726,16911.5,0.5,4,0,26,0,0,NOT
9181,7157,296,11903188.5,0,22,0,14.5,0.5,0.5,297,4065,11165,14715.5,17473,19007,2005,296,0,26,0,0,SL
1915,7157,329,12069636.5,0,27.5,0,14.5,0.5,0.5,330,4803,12140.5,15936,17861,19123,2141,329,1,6,4,4,SL
2876,55577,3,6165.5,0,2.5,0,16,0,0,4,75,2664,10034,15040.5,17428.5,0.5,3,0,5,1,1,SL
54107,2146,64,332647.5,0,13.5,0,15.5,0,0,65,1518,6200.5,12436,16614.5,18549.5,324.5,64,0,26,0,0,SL
22827,851993,17.5,64271,0,10.5,0,15.5,0,0,18.5,1013,5432,9873,15632,17864,24.5,17.5,0,3,1,1,NOT
3791,8877,11.5,26926,0,7,0,16,0,0,12.5,466,5129.5,11797,15880,17965,8,11.5,0,26,0,0,SL
56160,32766,5.5,7552.5,0,4,0,17.5,0,0,6.5,71,1496.5,5298.5,7949,9448,8,5.5,0,5,1,1,NOT
5440,5700,37.5,75839,0,22,0,15,0,0,38.5,1023.5,6488,12500.5,16386,18342.5,407,37.5,0,5,2,2,SL
1508,5156,42.5,168906.5,0,16,0,15.5,0,0,43.5,1077,8103.5,13399.5,16657,18344.5,41,42.5,0,6,9,10,SL
8883,257218,8,14426.5,0,6.5,0,15.5,0,0,9,470,5854.5,12059.5,16250,18033.5,7.5,8,0,26,0,0,SL
3845,8554,218,1801454,0,19.5,0,14.5,0,0,219,2437.5,9817.5,15049.5,17496,18981.5,325.5,218,0,8,6,6,SL
23032,377630,14,68718.5,0,10,0,15,0,0,15,1329,7218.5,12691.5,16573,18331.5,7.5,14,0,2,10,11,NOT
55168,5707,33.5,40136,0,21,0,15.5,0,0,34.5,769.5,5798.5,12135.5,15846.5,18327.5,384.5,33.5,0,8,2,2,SL
11243,850732,10,4484,0,6.5,0,16.5,0,0,11,228.5,3587.5,7553,12778.5,16832.5,19.5,10,0,4,3,3,NOT
3361323,79626,1.5,0,0,1.5,0.5,18,0,0,2.5,36.5,773.5,4573,7283,8789,0.5,1.5,0,26,0,0,NOT
5156,6594,17.5,32741,0,13.5,0,15.5,0,0,18.5,727,6444,12280.5,16393.5,18267,48.5,17.5,0,13,1,1,SL
3791,6240,13,27006.5,0,8,0,15.5,0,0,14,484,5866,12221.5,16198,18104.5,8.5,13,0,26,0,0,SL
175275,54927,12,41882,0,8,0,17,0,0,13,752,4367.5,6565.5,8630,9562.5,22.5,12,0,6,2,3,NOT
2965,8883,15.5,21443.5,0,8.5,0,15.5,0,0,16.5,690.5,6661,12942,16537.5,18224,41.5,15.5,0,5,9,9,SL
6223,11266,41,27648.5,0,19,0.5,15,0,0,42,1279,5835.5,12075,16309.5,18167,693.5,41,0,26,0,0,SL
2690,184508,8.5,18046,0,6,0.5,17.5,0,0,9.5,347.5,3462,6353,8288.5,9291.5,5,8.5,0,10,2,2,NOT
51520,54552,11,4050,0,7.5,0,15.5,0,0,12,730.5,6687,12167,16343,18156,26,11,0,26,0,0,SL
7157,8550,287,11893827.5,0,17.5,0,15,0.5,0.5,288,3482.5,9029.5,14114,17140,18788,1985.5,287,0,7,1,1,SL
84332,8883,3.5,436.5,0,3,0.5,16,0,0,4.5,120.5,2708,6626,12336.5,16296.5,3,3.5,0,3,6,6,SL
8493,5883,19.5,23599,0,12.5,0,15,0,0,20.5,947,7778,13554,16906,18584,28,19.5,1,26,0,0,SL
10081,6432,17.5,7884,0,10,0.5,16,0,0,18.5,698,3873.5,9306,14451.5,17266,70,17.5,0,9,1,1,SL
54556,10015,25.5,76304,0,14.5,0,15,0,0,26.5,969,7372.5,13671,16887.5,18361,87,25.5,0,26,0,0,SL
853177,834443,3,177797,0,2,0,19,0,0,4,18,76.5,1142.5,2433.5,6079,1.5,3,0,5,3,3,NOT
11130,54962,11,32761.5,0,6.5,0,15.5,0,0,12,191.5,3776.5,10430.5,15350.5,18006,28,11,0,9,1,1,SL
833,3815,15,51825,0,8.5,0.5,15.5,0,0,16,370,4332,10460,14610,17575.5,30,15,0,3,16,16,SL
3065,11266,151.5,1805779,0,11,0.5,14.5,0,0,152.5,2034,6780.5,13126,16817,18831.5,1040.5,151.5,0,6,16,16,SL
10204,9846,9,3974,0,8.5,0,15.5,0,0,10,492,5472.5,11731,16054.5,18044.5,11.5,9,0,3,11,11,NOT
27373,851141,2,693.5,0.5,2,0.5,9,0,0,3,18.5,98,905.5,4810,7726,0.5,2,0,8,1,1,NOT
16600,126393,2,0,0,2,0,15.5,0,0,3,125.5,2551.5,10201,15202.5,17724,1,2,0,8,1,1,NOT
1345,9232,12,36200,0,8.5,0,15.5,0,0,13,614,6092,12517,16280,18105.5,14,12,0,5,4,4,SL
23648,176661,8,14354.5,0.5,3.5,0.5,8,0,0,9,41.5,1087,4719.5,7466.5,8798.5,16.5,8,0,8,1,1,NOT
9212,5526,36,162221.5,0,12,0,15.5,0,0,37,1159,6645.5,12724.5,16467.5,18248.5,45.5,36,0,26,0,0,SL
148022,23197,33.5,106711.5,0,13.5,0,15.5,0,0,34.5,1507.5,7387.5,13360,16722,18235,76.5,33.5,0,4,6,6,NOT
26994,14174,14.5,13553.5,0,8.5,0.5,15.5,0,0,15.5,551.5,5333,11904,15998,17965.5,27.5,14.5,0,4,8,8,NOT
8202,5979,36.5,131503.5,0,17,0,14.5,0,0,37.5,1468,8606,14348,17328.5,18963,98,36.5,0,15,2,2,SL
402,56259,7.5,14207,0,6,0,16,0,0,8.5,198.5,2515.5,7957,13512,16875.5,5,7.5,0,4,2,2,SL
9735,5519,14.5,8994.5,0,8,0,15.5,0,0,15.5,330.5,3976.5,10277.5,14894.5,17655,31,14.5,0,26,0,0,SL
2167,5739,4,26209,0,3,0,16,0,0,5,101.5,2097.5,9166.5,12987.5,16807,0.5,4,0,10,1,1,SL
1793,892,25.5,80199,0,17,0,15.5,0,0,26.5,758.5,6797,12800,16496.5,18354,239.5,25.5,0,3,10,10,SL
1956,9978,240,4043602,0,21,0,15,0,0,241,3986,11331.5,15860,17920.5,19189,1020.5,240,0,4,6,6,SL
854697,2847763,9,10884,0,4.5,0.5,9.5,0,0,10,121.5,1431,3595,7347.5,8635,16,9,0,9,3,3,NOT
598,3055,35,103107,0,15,0,15,0,0,36,1168.5,8451.5,14251,17050.5,18530.5,42.5,35,0,3,4,4,SL
851761,10651,9,8161,0,6.5,0,16.5,0,0,10,258.5,4214,8102,12873.5,16829.5,11.5,9,0,5,7,7,NOT
79813,6603,20,21304,0,15,0,15,0,0,21,950,7178.5,13274,16889,18594.5,102,20,1,10,1,1,SL
55930,55250,6,6333.5,0,4.5,0,15.5,0,0,7,154,3871.5,11282.5,15273.5,17698,4.5,6,0,2,5,7,SL
6284,818713,2,273.5,0,2,0,20,0,0,3,14,291,3402.5,6166.5,8423,0,2,0,6,2,4,NOT
54512,22803,20.5,24748.5,0,13.5,0,15.5,0,0,21.5,972.5,6168,11802,16132.5,18079.5,65.5,20.5,0,4,4,6,SL
80306,221150,27.5,99034.5,0,16.5,0,15.5,0,0,28.5,474,5158,11380,15969.5,18257.5,293,27.5,0,3,6,7,SL
203068,701,48,149650,0,17.5,0,15,0,0,49,1931,8957,14102.5,17177,18647,134,48,0,5,2,2,SL
3845,389362,195,1740855,0,10,0.5,15.5,0,0,196,1449.5,5796,11847.5,15239,17945,266.5,195,0,8,6,6,SL
8883,9827,3.5,436.5,0,3,0.5,16,0,0,4.5,642,5634.5,11434.5,15669,17861.5,3,3.5,0,26,0,0,SL
55269,5786,14,11377.5,0,10.5,0,15,0,0,15,776.5,6906.5,12586,16528,18418.5,11.5,14,0,9,2,4,NOT
2648,51147,40,225250,0,15.5,0,15,0,0,41,1544,8821,14950,17463.5,18872.5,140.5,40,0,6,8,9,SL
2542438,825071,2.5,11,0,2,0.5,19.5,0,0,3.5,31.5,73,152.5,380,2175.5,2,2.5,0,7,5,6,NOT
1615,91603,13.5,9060.5,0,10.5,0,15.5,0,0,14.5,319,4925.5,11184,15656,17798.5,37.5,13.5,0,5,9,9,SL
14265,23560,24.5,142509,0,11,0,16,0,0,25.5,940.5,4595,8224,13099,16925.5,62.5,24.5,0,6,1,1,NOT
1466493,852434,2,39,0,2,0,17,0,0,3,76,882.5,3872.5,11295,16036.5,0.5,2,0,10,1,1,NOT
5791,6528,5,4172.5,0,4,0,15.5,0,0,6,318,5459.5,11597.5,15845,17935.5,1,5,0,15,1,1,SL
83852,9425,6.5,15870,0,5,0,15,0,0,7.5,357.5,3742.5,10343.5,14863.5,17769.5,8.5,6.5,0,9,4,4,SL
11284,7518,12.5,34357.5,0,9,0,15,0,0,13.5,626,6376,11813.5,16144,18125.5,10.5,12.5,0,13,1,1,SL
79577,4303,17.5,47650,0,11.5,0,15,0,0,18.5,1085,8052,13564.5,17176,18929.5,31,17.5,1,4,7,7,SL
9429,27315,3.5,1132.5,0,3.5,0.5,15.5,0,0,4.5,474,3691.5,8834.5,14004.5,17112.5,1.5,3.5,0,26,0,0,SL
80306,11130,31.5,105712,0,18,0,15.5,0,0,32.5,451.5,5363.5,11216.5,15737.5,18182.5,317,31.5,0,4,5,5,SL
853823,856618,1.5,3291.5,0,1.5,0.5,17,0,0,2.5,229,1518.5,5039,10014.5,15165,0,1.5,0,4,13,13,NOT
852023,174050,3,70980.5,0,1,0.5,20,0,0,4,10.5,30,727.5,2193,5731.5,0,3,0,3,48,49,NOT
176546,18018,1,0,0.5,1,1,8,0,0,2,15,1081,4491,6883,8630,0,1,0,7,2,3,NOT
80824,55275,9,8878,0,7,0,15.5,0,0,10,266.5,3995,10743,15651.5,17611,8.5,9,0,3,12,13,SL
854918,818395,6,1307,0.5,3,0.5,9.5,0,0,7,49.5,918,1898,3949,7421.5,3.5,6,0,4,12,12,NOT
8841,4860,51.5,218439,0,11.5,0,15,0,0,52.5,1960.5,7953,13067,16568.5,18495,184.5,51.5,0,7,3,3,SL
3845,54832,196.5,1741027.5,0,11.5,0,15.5,0,0,197.5,1751,7593.5,13085,16446,18326.5,267.5,196.5,0,6,6,6,SL
398044,37893,2,35491.5,0,1.5,0.5,18.5,0,0,3,33,1060,4722.5,7475,9215.5,0.5,2,0,8,3,3,NOT
51755,2058,15,15785.5,0,9,0,15,0,0,16,909.5,6988.5,12789.5,16641,18331.5,34,15,0,5,8,8,SL
51542,675,27.5,80435.5,0,11.5,0,15.5,0,0,28.5,1331,7444,13161,16511.5,18292.5,52,27.5,0,5,3,3,SL
22803,5893,15,24441.5,0,11.5,0,15.5,0,0,16,988.5,6939,13097,16776,18365.5,15,15,0,26,0,0,SL
326625,8314,21.5,19735.5,0,12,0,15.5,0,0,22.5,883,5658.5,11689,15178,17757,27,21.5,0,10,1,1,SL
