V4,V2
22943,I1W660
22944,KIN17
22948,TCPE
22948,B4DDU6
22948,E7ENZ3
22948,B7ZAR1
22948,B4DYC8
22948,V9HW37
22948,E9PCA1
22948,B4DX08
22950,NADAP
22954,A0A024R843
22954,TRI32
22955,SCMH1
22955,B3KMZ7
22974,TPX2
22974,Q643R0
22976,PAXI1
22977,A0A384MDN8
22977,ARK73
22978,A8K6K2
22978,5NTC
22978,A0A384MED8
22980,TCF25
22981,NINL
22983,MAST1
22985,B4DQZ7
22985,ACINU
22992,KDM2A
22992,I3VM54
22992,I3VM53
22994,CP131
22994,I3L2J8
22999,Q3ZCW0
22999,B7Z7W2
22999,RIMS1
22999,B7Z9Z3
23001,WDFY3
23001,A0A024RDC2
23011,RAB21
23011,A0A024RBA9
23012,ST38L
23013,MINT
23014,Q4G104
23014,A0A024RBR2
23014,Q8IUQ5
23014,FBX21
23014,A0A024RBL8
23016,A0A024R2T3
23016,EXOS7
23016,B2RDZ9
23017,LFG2
23019,CNOT1
23020,U520
23022,B2RTX2
23022,PALLD
23024,B7ZAG0
23024,B7Z5X9
23024,E7ENB6
23024,B7Z5Q3
23024,B7Z2I8
23024,PZRN3
23026,F8W883
23026,MYO16
23028,KDM1A
23032,UBP33
23035,PHLP2
23037,A0A024RE15
23037,PDZD2
23038,WDTC1
23039,XPO7
23043,TNIK
23046,Q2UVF0
23046,KI21B
23047,PDS5B
23048,B7ZL14
23048,FNBP1
23048,B7ZL13
23049,SMG1
23051,ZHX3
23054,NCOA6
23054,F6M2K3
23054,F6M2K2
23057,NMNA2
23059,J3KNW5
23059,CLUA1
23061,TBC9B
23061,Q9BW24
23061,B3KM54
23062,GGA2
23063,B2RTX8
23063,A8K273
23063,WAPL
23064,SETX
23066,CAND2
23067,SET1B
23072,HECW1
23076,RRP1B
23077,A0A804HL12
23077,MYCB2
23077,A0A804HKQ1
23081,KDM4C
23081,B0QZ60
23085,G8JLD3
23085,RB6I2
23085,X6RLX0
23087,E5RGB3
23087,TRI35
23089,A0A087WZG9
23089,PEG10
23090,F5H7S1
23090,ZN423
23090,B3KNG7
23090,B7Z9C7
23092,A0A0S2Z536
23092,RHG26
23095,KIF1B
23097,I6W807
23097,CDK19
23097,B4DUB1
23098,SARM1
23098,Q0D2N8
23098,Q05B42
23099,ZBT43
23102,B2RTQ2
23102,TBD2B
23109,DEND
23111,SPART
23111,A0A024RDV9
23112,A0A024R1N5
23112,TNR6B
23113,CUL9
23118,TAB2
23118,B4DIR9
23119,HIC2
23122,E3W994
23122,CLAP2
23122,E7ERI8
23125,B7ZM30
23125,CMTA2
23125,I3L3W6
23126,POGZ
23130,ATG2A
23131,GPTC8
23132,ARIP4
23132,B3KV54
23133,PHF8
23133,O95327
23136,A8K968
23136,E41L3
23136,A0A0A0MRA8
23137,SMC5
23138,N4BP3
23139,A0A669KBJ4
23139,MAST2
23142,B4DH26
23142,DCNL4
23143,LRCH1
23144,ZC3H3
23149,FCHO1
23149,A0A0C3SFZ9
23149,B7ZAZ3
23152,A0A7P0T9K5
23152,CIC
23152,A0A0A0MQR4
23154,NCDN
23157,B1AMS2
23157,Q548C9
23157,SEPT6
23157,Q541S4
23158,TBCD9
23162,A0A087WYG2
23162,E9PFH7
23162,JIP3
23162,B7ZMF3
23163,A8K6M0
23163,B7Z456
23163,GGA3
23164,MPRIP
23164,Q8N236
23168,RTF1
23170,A0A024R4U3
23170,TTL12
23172,ABRX2
23174,ZCH14
23175,LPIN1
23176,B7ZVZ1
23176,SEPT8
23176,A6NFQ9
23177,CEP68
23179,B7Z2W5
23179,B7Z915
23179,RGL1
23179,B7ZB61
23185,LAR4B
23186,RCOR1
23187,A0A024R3F4
23187,PHLB1
23187,A0A024R3H6
23187,Q8NC75
23187,Q6ZUD6
23189,KANK1
23190,UBXN4
23191,CYFP1
23192,B3KVU2
23192,ATG4B
23193,V9HWJ0
23193,F5H6X6
23193,B4DIW2
23193,E9PKU7
23193,B4DSM6
23193,B4DZ53
23193,GANAB
23194,FBXL7
23195,MDN1
23197,FAF2
23198,PSME4
23199,GSE1
23201,F168A
23204,A0A024QYV7
23204,AR6P1
23208,SYT11
23210,JMJD6
23213,A0A024R809
23213,SULF1
23214,XPO6
23215,PRC2C
23215,E7EPN9
23216,TBCD1
23216,Q8NC59
23216,Q6PJJ8
23216,B9A6J6
23219,FBX28
23221,RHBT2
23224,Q6MZP0
23224,SYNE2
23228,PLCL2
23229,ARHG9
23229,B1AMR3
23233,EXC6B
23233,A0A0U1RRB6
23234,DNJC9
23234,A0A024QZN2
23235,SIK2
23235,A0A024R3G7
23236,PLCB1
23239,PHLP1
23241,Q8N7J0
23241,PACS2
23242,COBL
23243,A0A024R2I9
23243,ANR28
23244,PDS5A
23244,G1UI16
23248,RPRD2
23252,OTUD3
23253,ANR12
23254,KAZRN
23255,MTCL1
23256,SCFD1
23256,A0A7I2V362
23256,B7Z5N7
23256,B7Z738
23263,MCF2L
23265,EXOC7
23265,Q63HP7
23265,B4DJ07
23265,B5MCY9
23268,A0A1C7CYY6
23268,B3KY33
23268,DNMBP
23268,A0A1B0GTX1
23269,MGAP
23270,TSYL4
23276,A0A024R2T4
23276,KLH18
23276,B4DHW4
23279,NU160
23281,MTUS2
23283,CSTFT
23286,KIBRA
23288,A0A087WX45
23288,B4DXN1
23288,B3KRY4
23288,B4DDX4
23288,A0A024R853
23288,A0A087WX19
23288,IQCE
23291,FBW1B
23291,B4DH70
23293,EST1A
23294,Q05CP0
23294,ANS1A
23295,MGRN1
23299,Q96FU2
23299,BICD2
23303,KI13B
23304,B3KXG6
23304,UBR2
23307,FKB15
23308,B7Z1W8
23308,A0N0L8
23308,ICOSL
23309,M0QYC5
23309,SIN3B
23309,B7Z392
23310,CNDD3
23318,A0A0C4DFM7
23318,TUT4
23321,A0A6Q8PF63
23321,A0A6Q8PFB0
23321,TRIM2
23321,A0A0J9YW02
23321,A0A6Q8PG16
23322,FTM
23322,H3BPS4
23322,H3BV03
23322,B7ZKJ9
23322,A0A087WX34
23322,I3L1B5
23325,B7ZKT9
23325,WASC4
23325,A0A087X256
23326,UBP22
23327,NED4L
23327,B7Z6K0
23327,A0A024R281
23327,A0A024R2A4
23327,B7Z2P9
23328,SASH1
23329,TBC30
23329,F8VZ81
23332,CLAP1
23336,SYNEM
23336,A0A075B7B1
23338,B4DFY8
23338,JADE2
23338,B3KPL2
23338,G3XAA4
23338,A0A0C4DFT8
23339,A0A024R9L9
23339,VPS39
23345,SYNE1
23345,B4E3R1
23345,A0A0C4DG40
23345,B7Z9Y6
23345,F8WAI0
23347,SMHD1
23348,B3KXE2
23348,DOCK9
23348,A6H8Z6
23348,B9EG73
23348,A0A0A0MT38
23348,B7Z2G6
23350,SR140
23351,A8K6L5
23351,KHNYN
23352,UBR4
23354,HAUS5
23358,UBP24
23360,FNBP4
23363,Q9H8B3
23363,OBSL1
23365,B4E2K6
23365,ARHGC
23365,E9PMR6
23368,ASPP1
23369,B7ZL34
23369,PUM2
23371,A0A024RB48
23371,TNS2
23373,CRTC1
23376,UFL1
23381,SMG5
23383,SCC4
23385,NICA
23385,B4DR82
23386,NUDC3
23387,SIK3
23387,A1A5A9
23389,MD13L
23389,A0A3B3IRX3
23390,ZDH17
23392,A0A804HJA4
23394,Q6DHZ8
23394,ADNP
23396,PI51C
23397,B4DRG7
23397,CND2
23400,AT132
23400,Q8N4D4
23400,Q8NBS1
23403,FBX46
23404,EXOS2
23404,B3KQW2
23405,DICER
23406,COTL1
23406,A0A384MTY2
23409,SIR4
23410,SIR3
23411,SIR1
23411,A0A024QZQ1
23411,E9PC49
23411,B0QZ35
23411,A8K128
23412,COMD3
23413,NCS1
23413,A0A024R8B2
23414,FOG2
23414,Q9NPQ0
23417,DCMC
23421,CENPR
23421,D3DQ59
23423,A0A140VKD1
23423,TMED3
23423,B4E277
23423,F5H4M7
23424,TDRD7
23426,GRIP1
23428,Q53EM9
23428,LAT2
23429,RYBP
23431,B4DM48
23431,AP4E1
23433,V9HWD0
23433,RHOQ
23433,D6W5A7
23435,A0A024R4E2
23435,TADBP
23435,Q9H256
23450,A8K6V3
23450,SF3B3
23451,B4DGZ4
23451,SF3B1
23462,B4DEI9
23462,HEY1
23466,B0QXZ6
23466,CBX6
23468,CBX5
23468,V9HWG0
23471,Q6FHL3
23471,G3XAN4
23471,TRAM1
23474,ETHE1
23474,A0A0S2Z580
23474,A0A0S2Z5B3
23474,A0A0S2Z5N8
23474,B2RCZ7
23475,B4DDH4
23475,NADC
23475,V9HWJ5
23476,BRD4
23476,A0A024R7H8
23479,ISCU
23479,B4DNC9
23479,B1P7G3
23479,A0A024RBI3
23479,B3KQ30
23492,B0QYP2
23492,Q4PNR6
23492,A0A024R1Q2
23492,CBX7
23493,HEY2
23493,Q5TF93
23495,TR13B
23495,Q4ACX1
23499,Q6ZSD7
23499,MACF1
23510,KCTD2
23510,Q8IYY2
23512,SUZ12
23512,J3QQW9
23513,SCRIB
23513,A0PJK8
23513,A0A0G2JNZ2
23513,A0A0G2JPP5
23514,SPIDR
23517,Q3MHC9
23517,MTREX
23521,Q8J015
23521,RL13A
23521,A0A384ME37
23522,B2RWN8
23522,KAT6B
23523,A0A087WWW8
23523,CABIN
23523,A0A024R1E5
23524,A0A140VK53
23524,SRRM2
23528,B3KMX4
23528,ZN281
23532,A0A024R1E6
23532,B7Z7K8
23532,PRAME
23532,B7Z986
23532,B7ZAT0
23533,PI3R5
23533,J3KSW1
23533,L7RT34
23542,JIP2
23543,RFOX2
23549,E5RIA4
23549,A0A024R443
23549,B7Z7F0
23549,E7ETB3
23549,DNPEP
23550,PSD4
23551,RHES
23552,A0A0S2Z562
23552,A0A0S2Z5B6
23552,CDK20
23554,TSN12
23554,A0A024R740
23557,SNAPN
23558,A0A024R8L1
23558,WBP2
23559,A0A384P602
23559,WBP1
23560,GTPB4
23560,D2CFK9
23564,DDAH2
23564,V9HW53
23567,B7Z4N4
23567,ZN346
23567,B7Z4J8
23568,AR2BP
23568,A0A024R6U9
23569,PADI4
23580,B2R6D8
23580,BORG4
23582,CCDB1
23583,SMUG1
23583,A0A024RAZ8
23583,A0A0S2Z526
23586,DDX58
23587,ELP5
23588,KLDC2
23592,A0A024RBB9
23592,MAN1
23593,Q5THN1
23593,HEBP2
23594,ORC6
23594,A0A024R6R3
23595,ORC3
23598,A0A024R1F8
23598,A0A024R1H7
23598,PATZ1
23598,A0A024R1M5
23603,A0A024RBI5
23603,COR1C
23607,CD2AP
23608,MKRN1
23609,MKRN2
23613,A6H8Y8
23613,PKCB1
23613,A0A087WVZ6
23613,Q569J9
23613,Q2HXV5
23617,TSSK2
23617,A0ZT99
23621,A0A024R3D7
23621,A0A024R3F9
23621,BACE1
23621,A0A024R3D5
23621,B7Z3K2
23621,B7Z3Z4
23621,Q5W9H2
23621,A0A024R3E8
23624,CBLC
23633,IMA7
23635,A0A087X159
23635,SSBP2
23636,A0A024QZF1
23636,NUP62
23637,RBGP1
23640,HPBP1
23641,LDOC1
23644,EDC4
23645,PR15A
23647,A0A087X1E4
23647,B4DUZ3
23647,ARFP2
23647,B4DXH2
23648,SSBP3
23648,Q9NW25
23649,DPOA2
23650,B7Z5V5
23650,B7Z8U9
23650,TRI29
23650,A0A024R3J1
23650,E9PRL4
23654,PLXB2
23657,XCT
23658,LSM5
23658,A0A090N8Y5
23660,Q8N718
23660,B3KNK8
23660,ZKSC5
23673,STX12
23677,SH3B4
23678,Q53EW6
23678,Q5H9Q5
23704,A5H1P5
23704,KCNE4
23705,A0A4Z1
23705,X5D7A8
23705,X5DQS5
23705,CADM1
23705,X5D8W0
23705,X5DQR8
23708,ERF3B
23710,A0A024RAP5
23710,GBRL1
23741,EID1
23746,AIPL1
23746,Q7Z3H1
23746,F1T0B5
23746,F1T0B6
23746,F1T0C0
23746,F1T0C4
23759,A0A7P0T8E8
23759,PPIL2
23759,A0A024R1C1
23759,A8K0I0
23764,MAFF
23767,FLRT3
23770,A0A024R7P2
23770,FKBP8
23770,B2R8G6
23774,A0A024R4W4
23774,A0A024R4V5
23774,Q59G93
23774,BRD1
23779,RHG08
23779,Q6PJW1
23786,A8K5Y4
23786,F6VJB4
23786,B7Z737
23786,Q86T62
23786,E9PDD6
23786,B2L13
23786,B7Z238
23786,A0A087WTL4
23786,B2RB43
23786,A0A087WW80
23786,A0A087WX97
23786,A0A0A0MR90
23788,MTCH2
23788,B4DHQ0
24137,Q59HG1
24137,KIF4A
24138,IFIT5
24144,A0A024R1I7
24144,TFP11
24148,PRP6
24149,ZN318
25759,SHC2
25763,HYPM
25764,HYPK
25764,A0A024R5Q1
25766,F8VU11
25766,PR40B
25776,A0A087WUW0
25776,CBY1
25776,A0A024R1L9
25777,A0A024R1P7
25777,SUN2
25777,B4E2A6
25780,GRP3
25788,RA54B
25792,B7Z3U7
25792,F5H2X7
25792,B4E0A3
25792,A0A024R885
25792,Q9BTG3
25792,CIZ1
25793,FBX7
25796,A0A0K0K1K7
25796,6PGL
25797,QPCT
25798,BRI3
25801,GRAN
25801,B7Z322
25801,H7BXD5
25803,SPDEF
25804,LSM4
25804,U3KQK1
25805,BAMBI
25813,SAM50
25814,ATX10
25820,ARI1
25822,DNJB5
25825,BACE2
25827,FBXL2
25828,THIOM
25830,ST4A1
25830,B7Z2E1
25831,HECD1
25833,PO2F3
25836,NIPBL
25836,A0A590UJS4
25839,Q8N8L9
25839,COG4
25839,J3KNI1
25839,A0A0A0MS45
25841,ABTB2
25842,ASF1A
25843,PHOCN
25843,A0A024R3X9
25844,YIPF3
25847,A8K3Z6
25847,APC13
25851,TCPR1
25852,B7Z637
25852,ARMC8
25853,DCA12
25855,BRMS1
25855,G5E9I4
25861,B9EGE6
25861,WHRN
25862,UBP49
25865,KPCD2
25873,RL36
25874,A0A024R8Z5
25874,MPC2
25876,SPEF1
25879,A0A087WT20
25879,DCA13
25885,RPA1
25893,TRI58
25897,RN19A
25898,ZN363
25900,Q9Y4M3
25900,Q6P593
25900,B4DQQ1
25900,A0A087WZ16
25900,IFFO1
25903,B4DWE8
25903,F2Z3N3
25903,OLM2B
25904,CNO10
25909,ELYS
25911,Q5JQQ4
25911,DPCD
25913,A0A024R739
25913,A8MTK3
25913,POTE1
25913,Q5MJ33
25915,Q9Y3Z0
25915,A4FU71
25915,NDUF3
25917,THUM3
25917,A0A024R2D3
25920,NELFB
25924,MYRIP
25927,CNRP1
25929,Q58EZ8
25929,GEMI5
25929,B7ZLC9
25930,B4DST5
25930,PTN23
25932,CLIC4
25932,Q6FIC5
25934,NPS3A
25936,NSL1
25936,Q53FM2
25936,Q5SY74
25937,WWTR1
25939,SAMH1
25939,Q59H15
25940,I6L9E8
25940,FA98A
25940,B4DT23
25942,SIN3A
25945,NECT3
25948,KBTB2
25948,A0A024RA38
25949,SYF2
25950,RWDD3
25950,D3DT49
25953,A0A024R415
25953,PNKD
25957,H0UI36
25957,PNISR
25957,A0A7P0Z4K1
25957,Q3B7B6
25957,A0A7P0T9Z6
25957,Q6PJQ9
25959,KANK2
25960,AGRA2
25960,D3DSW5
25960,Q6YN44
25962,VIR
25970,A0A024QZC2
25970,A0A024QZD2
25970,B3KNV5
25970,A0A024QZ92
25970,SH2B1
25970,B4DLN5
25974,MMAC
25974,A0A0C4DGU2
25975,EGFL6
25980,AAR2
25983,NGDN
25988,HINFP
25988,A0A024R3F5
25998,IBTK
25998,E7EPI0
25998,B7ZLE0
25999,CLIP3
26000,TB10B
26001,I3L0L6
26001,RN167
26002,MOXD1
26003,GORS2
26009,ZZZ3
26012,A8K7L5
26012,NSMF
26013,LMBL1
26015,RPAP1
26015,A8K2F9
26017,A0A024R7I4
26017,FA32A
26018,LRIG1
26019,RENT2
26034,ICEF1
26036,Q96JY2
26036,B4DYS2
26036,ZN451
26037,SI1L1
26039,B4DSR7
26039,CREST
26040,SETBP
26043,UBXN7
26046,LTN1
26047,B2RCH4
26047,A0A090N7T7
26047,CNTP2
26049,F169A
26051,PP16B
26053,AUTS2
26054,F8W6D9
26054,B3KMM0
26054,SENP6
26056,RFIP5
26056,Q9UFM0
26058,GGYF2
26059,ERC2
26060,DP13A
26061,HACL1
26061,B4DXR1
26063,DECR2
26064,RAI14
26065,LS14A
26071,RTL8A
26073,PDIP2
26073,B4DEM9
26086,A0A0A0MSK4
26086,A0A087WVF5
26086,A0A0A0MRC4
26086,GPSM1
26088,GGA1
26090,ABD12
26090,A0A5F9ZH71
26091,HERC4
26091,A0A024QZN8
26092,TOIP1
26094,DCAF4
26094,B4DN30
26094,B2RDD6
26095,Q5H9Q9
26095,Q4JDK3
26095,Q9Y406
26095,PTN20
26097,CHTOP
26097,A0A087X1B7
26099,SZRD1
26100,WIPI2
26100,A0A024R823
26108,PYGO1
26118,Q8NC76
26118,WSB1
26118,A0A024QZ36
26118,A0A024QZ51
26119,B3KR97
26119,ARH
26121,PRP31
26128,KBP
26133,B4DW48
26133,TP4AP
26135,Q63HR1
26135,PAIRB
26135,Q5VU21
26136,A4D0U5
26136,TES
26145,I2BP1
26146,MIPT3
26147,B7Z8H3
26147,A0A087X169
26147,PHF19
26147,F5H8K3
26147,B7Z887
26155,NOC2L
26156,RL1D1
26160,IF172
26160,A0A6Q8PGJ2
26168,SENP3
26173,INT1
26190,B4DT60
26190,FBXW2
26191,G3K0T4
26191,PTN22
26191,B4DZW8
26205,B4DQS0
26205,GMEB2
26206,SPAG8
26206,A0A140VJV0
26224,FBXL3
26225,ARL5A
26227,SERA
26228,A0A024RD91
26228,STAP1
26232,FBX2
26233,FBXL6
26234,FBXL5
26235,FBXL4
26249,KLHL3
26256,A0A024RC21
26256,B4DXA8
26256,A0A0D9SFQ2
26256,CABYR
26258,BL1S6
26258,B3KY40
26258,H3BST1
26259,FBXW8
26260,A0A024QZ88
26260,FBX25
26261,FBX24
26261,A4D2D3
26263,FBX22
26268,FBX9
26269,A0A0S2Z5D1
26269,Q8IXA8
26269,FBX8
26270,FBX6
26271,FBX5
26272,FBX4
26272,B3KNA0
26272,D6RAJ6
26273,FBX3
26273,Q49AF1
26276,VP33B
26276,B7Z1N4
26276,A0A0S2Z577
26276,F5H008
26277,TINF2
26279,PA2GD
26285,CLD17
26286,ARFG3
26286,A0A024R4U0
26287,ANKR2
26287,Q5T457
26287,A0A0A0MRN9
26292,MYCBP
26297,SRGEF
26297,A8K8C1
26298,EHF
26353,HSPB8
26354,GNL3
26468,A0A024R852
26468,LHX6
26469,PTN18
26471,A0A024QZC4
26471,NUPR1
26502,NARF
26505,CNNM3
26507,B7Z5S3
26507,CNNM1
26507,B4DKF7
26508,HEYL
26512,B3KQH5
26512,INT6
26512,A0A024RDU0
26519,TIM10
26523,AGO1
26523,Q5TA58
26523,A0A6I8PTZ8
26523,B2RAD8
26523,B3KME0
26524,LATS2
26524,A0A024RDM3
26525,I36RA
26525,A0A024R518
26528,A0A0S2Z569
26528,DAZP1
26548,ITBP2
26574,A0A7P0TAR0
26574,AATF
26576,SRPK3
26578,OSTF1
26580,A0A024R549
26580,BSCL2
26580,A0A024R540
26584,DUX1
26747,NUFP1
26751,SH3Y1
26762,E9PFX0
26762,B4DPB1
26762,HAVR1
26958,COPG2
26958,Q9NSM7
26958,A0A140VK12
26959,HBP1
26959,A0A024R722
26959,B4DJ36
26973,CHRD1
26985,AP3M1
26985,A0A024QZR5
26985,B4DRN6
26986,A0A024R9C1
26986,PABP1
26993,AKP8L
26994,RNF11
26999,B7Z8N7
26999,E7EVJ5
26999,CYFP2
27000,DNJC2
27005,UBP21
27018,BEX3
27019,A0A087WWV9
27019,A0A140VJI0
27019,DNAI1
27022,FOXD3
27030,MLH3
27030,Q2M1Z1
27033,ZBT32
27035,NOX1
27035,A6NGA6
27035,Q1ZYL4
27040,A0A024QZD6
27040,LAT
27042,UTP25
27043,C9JFV4
27043,PELP1
27043,B4DEX7
27043,E7EV54
27043,B4DR36
27044,A0A140VK49
27044,SND1
27063,ANKR1
27063,A0A384NYH5
27067,A8K276
27067,Q4LE57
27067,STAU2
27069,GHITM
27071,J3KNB3
27071,DAPP1
27072,VPS41
27075,Q6FGK0
27075,TSN13
27076,LYPD3
27076,B2RBR3
27085,MTBP
27086,Q8N2P0
27086,Q548T7
27086,A0A3B3IT66
27086,FOXP1
27086,Q8TEA2
27095,A0A087WYS5
27095,TPPC3
27095,A0A087WWM0
27101,CYBP
27101,A0A024R904
27102,A0A024QZU1
27102,E2AK1
27106,A0A024R7K1
27106,ARRD2
27111,SDCB2
27113,BBC3
27113,BBC3B
27125,AFF4
27128,B4E2V8
27128,CYH4
27129,HSPB7
27130,INVS
27130,A0A024R153
27130,Q2M1I4
27131,Q6P5V6
27131,SNX5
27143,PALD
27143,A0A024QZM5
27145,FLIP1
27148,STK36
27148,A0A140VJW1
27153,ZN777
27154,BRPF3
27156,RSP14
27158,NDOR1
27161,AGO2
27165,A0A087X004
27165,GLSL
27173,S39A1
27173,A0A0A0MTL8
27180,SIGL9
27183,VPS4A
27183,A0A024R705
27185,C4P0D2
27185,C4P0C4
27185,C4P094
27185,C4P0D3
27185,C4P0D1
27185,C4P096
27185,C4P0A4
27185,C4P0A5
27185,C4P0D0
27185,C4P0C8
27185,DISC1
27185,C4P098
27229,GCP4
27230,SERP1
27231,NRK2
27232,A0A0S2Z5F2
27232,GNMT
27232,V9HW60
27236,Q8N8M9
27236,B4E273
27236,B7ZA10
27236,ARFP1
27237,B3KTS4
27237,ARHGG
27238,GPKOW
27242,A0A024RD71
27242,TNR21
27243,A0A024R4S0
27243,CHM2A
27244,SESN1
27246,RN115
27247,NFU1
27249,MMAD
27250,PDCD4
27250,B4DKX4
27252,KLH20
27257,LSM1
27257,A0A0S2Z590
27258,LSM3
27287,VENTX
27289,RND1
27295,A0A087WYF8
27295,PDLI3
27295,A0A2U3TZH4
27301,B7ZA71
27301,E5KN95
27301,B4DWI9
27301,APEX2
27309,B4DFG9
27309,ZN330
27309,Q53EN0
27315,A0A024RCC6
27315,A0A024RCD5
27315,B7Z2X5
27315,A0A0S2Z568
27315,A0A0A0MS75
27315,H0YDQ4
27315,A8MYS5
27315,PGAP2
27316,RBMX
27327,TNR6A
27330,KS6A6
27332,ZN638
27332,A8K583
27335,U3LUI4
27335,K7ERF1
27335,K7EK53
27335,EIF3K
27336,HTSF1
27338,UBE2S
27339,PRP19
27340,UTP20
27341,RRP7A
27342,A0A024RDL6
27342,B3KMF1
27342,A8K3R3
27342,RABX5
27343,A8K860
27343,DPOLL
27343,B4DE17
27346,SGMR2
27350,ABC3C
27351,DESI1
27352,B4DVE3
27352,SGSM3
27352,B9A6J5
27429,A0A384MDW9
27429,HTRA2
27430,A0A140VJP2
27430,MAT2B
27436,EMAL4
27436,B5MBZ0
27445,PCLO
28227,P2R3B
28514,A0A384P5C6
28514,DLL1
28951,TRIB2
28952,CCD22
28952,A0A024QZ03
28954,REM1
28956,LTOR2
28960,A0A384MTI8
28960,DCPS
28962,OSTM1
28964,Q59FC3
28964,GIT1
28969,5MP1
28969,A0A024RA42
28970,CK054
28970,A8K718
28970,A0A024R3B0
28970,A0A024R396
28970,A0A087WT99
28972,SPCS1
28973,RT18B
28973,B0S7P4
28977,RM42
28977,A0A024RBG3
28981,A0A024RBJ1
28981,IFT81
28984,RGCC
28985,MCTS1
28986,MAGH1
28987,NOB1
28988,B4DUF9
28988,DBNL
28991,COMD5
28992,MACD1
28992,A0A6Q8PH91
28996,HIPK2
28998,RM13
28999,KLF15
29015,B0AZP8
29015,A0A024R4Y2
29015,S43A3
29028,A0A024R9G7
29028,ATAD2
29035,TAPR1
29058,A0A087WTT2
29058,TM230
29066,Z3H7A
29068,ZBT44
29068,H7BY22
29072,SETD2
29074,RM18
29078,NDUF4
29079,MED4
29079,A0A024RDY7
29082,CHM4A
29086,BABA1
29086,A0A024R7L2
29086,J3KQS6
29089,A0A024R9A9
29089,UBE2T
29093,RM22
29098,MOG1
29099,COMD9
29099,E9PJ95
29099,Q53FR9
29101,SSU72
29104,N6MT1
29105,CFA20
29107,NXT1
29108,ASC
29109,FHOD1
29109,A0A068F7M9
29110,TBK1
29115,A0A024R8R0
29115,S30BP
29116,MYLIP
29116,Q5TIA5
29117,BRD7
29119,CTNA3
29119,Q8WW10
29119,A8K141
29121,CLC2D
29121,W8JXM2
29122,A0A140VJY3
29122,TSP50
29123,ANR11
29124,PP13
29126,PD1L1
29126,Q0GN75
29127,A0A024R136
29127,B2RE34
29127,RGAP1
29128,UHRF1
29128,A0A087WVR3
29760,BLNK
29760,Q2MD54
29760,Q2MD59
29761,UBP25
29763,PACN3
29766,TMOD3
29775,CAR10
29777,A0A024R029
29777,ABT1
29780,A0A087WZB5
29780,PARVB
29789,OLA1
29803,REPI1
29803,A0A090N8H1
29841,GRHL1
29843,Q7Z3G1
29843,SENP1
29843,Q6N001
29844,TFPT
29844,A0A024R4Q5
29851,ICOS
29851,Q53QY6
29855,UBN1
29882,ANC2
29883,CNOT7
29883,Q96IQ6
29888,STRN4
29888,Q59GV6
29888,B3KPF6
29890,RB15B
29894,CPSF1
29896,Q549U1
29896,TRA2A
29899,A0A024R0F8
29899,B4DIF1
29899,GPSM2
29903,CC106
29904,EF2K
29907,SNX15
29907,E5KQS5
29911,HOOK2
29914,UBIA1
29915,HCFC2
29922,NDK7
29922,A0A024R8Z7
29924,A0A024R4S1
29924,EPN1
29925,GMPPB
29926,GMPPA
29926,A0A384MDS7
29927,B3KME8
29927,S61A1
29927,B3KNF6
29935,RFA4
29941,PKN3
29941,A0A024R8D6
29945,APC4
29945,B3KN47
29946,A0A024R0N2
29946,SRTD3
29947,DNM3L
29948,OSGI1
29950,SRTD1
29950,Q53GC0
29951,B4DGD1
29951,PZRN4
29956,CERS2
29959,F8W6G1
29959,NRBP
29966,STRN3
29969,MDFIC
29970,SCHI1
29974,A1CF
29974,F8W9F8
29974,A0A024QZI9
29974,A0A024QZJ5
29974,A0A024QZM7
29974,B4E1E3
29978,UBQL2
29979,A0A024R258
29979,UBQL1
29982,NRBF2
29984,RHOD
29984,E9PIG5
29988,Q8WZ05
29988,A0A087WT42
29988,Q5VVV9
29988,GTR8
29988,A0A024R871
29992,PILRA
29993,Q5TZC3
29993,PACN1
29994,BAZ2B
29997,NOP53
29998,BICRA
30000,TNPO2
30000,A0A024R7F7
30000,Q4LE60
30000,Q05D48
30008,A0A024R5G1
30008,FBLN4
30008,Q9H3D5
30011,SH3K1
30011,Q5JPT6
30011,B7Z6E8
30012,TLX3
30061,S40A1
30062,RX
30818,CSEN
30818,A0A024RE22
30819,B3KSZ5
30819,A0A2R8Y6D7
30819,KCIP2
30820,KCIP1
30827,CXXC1
30832,Z354C
30835,M0R0P0
30835,B2R907
30835,X6RB12
30835,CD209
30835,B4E2A8
30836,TDIF2
30837,SOCS7
30845,EHD3
30849,PI3R4
30850,A0A024R8R6
30850,CDR2L
30851,A0A087X282
30851,TX1B3
30968,A0A087WYB4
30968,STML2
50484,RIR2B
50488,MINK1
50489,CLC4K
50507,B7Z529
50507,B7Z523
50507,B3KQ17
50507,NOX4
50616,IL22
50616,A0A7R8C389
50617,A0A024R791
50617,VPP4
50618,ITSN2
50618,A6H8W8
50619,DEFI6
50628,GEMI4
50628,I3L2C7
50628,Q8WUM5
50649,Q9NTG0
50649,ARHG4
50650,E9PG37
50650,ARHG3
50650,B7Z6B2
50674,NGN3
50717,B7Z8C9
50717,DCAF8
50805,IRX4
50807,A0A0A0MRE5
50807,ASAP1
50813,CSN7A
50814,NSDHL
50814,A0A384NPZ7
50848,Q6FIB4
50848,JAM1
50855,PAR6A
50861,STMN3
50943,FOXP3
50943,B7ZLG1
50944,SHAN1
50944,H9KV90
50999,TMED5
51002,TPRKB
51003,MED31
51004,A0A0D9SFJ1
51004,COQ6
